# started on Fri May  8 07:45:48 2026

4.517196967,10982227,,cpu-cycles,50977991,50.00,,
4.517196967,3446371,,instructions,64012275,63.00,0.31,insn per cycle
4.517196967,237002,,bus-cycles,64541201,64.00,,
4.517196967,22011785,,ref-cycles,76583602,76.00,,
4.617546759,8334804,,branch-instructions,74630900,74.00,,
4.617546759,291726,,branch-misses,75745301,75.00,3.50,of all branches
4.617546759,1009325,,cache-misses,76373197,76.00,49.12,of all cache refs
4.617546759,2054841,,cache-references,63842835,63.00,,
4.617546759,43760578,,cpu-cycles,49719187,49.00,,
4.617546759,42301709,,instructions,61721538,61.00,0.97,insn per cycle
4.617546759,932328,,bus-cycles,61128544,60.00,,
4.617546759,88171500,,ref-cycles,74259908,73.00,,
4.717873867,3009536,,branch-instructions,76108885,75.00,,
4.717873867,135022,,branch-misses,75239920,74.00,4.49,of all branches
4.717873867,540168,,cache-misses,74411629,74.00,27.76,of all cache refs
4.717873867,1945860,,cache-references,61293424,61.00,,
4.717873867,16473037,,cpu-cycles,50255345,50.00,,
4.717873867,9657155,,instructions,63207175,62.00,0.59,insn per cycle
4.717873867,418375,,bus-cycles,64250611,63.00,,
4.717873867,40592977,,ref-cycles,76397903,76.00,,
4.818259842,1652217,,branch-instructions,74309790,74.00,,
4.818259842,91047,,branch-misses,74902174,74.00,5.51,of all branches
4.818259842,353781,,cache-misses,75915272,75.00,34.34,of all cache refs
4.818259842,1030348,,cache-references,64380103,64.00,,
4.818259842,7199600,,cpu-cycles,50550234,50.00,,
4.818259842,3096240,,instructions,62505174,62.00,0.43,insn per cycle
4.818259842,292650,,bus-cycles,61497858,61.00,,
4.818259842,32294094,,ref-cycles,74401534,74.00,,
4.918606157,297528,,branch-instructions,76352594,76.00,,
4.918606157,33814,,branch-misses,75861801,75.00,11.36,of all branches
4.918606157,123350,,cache-misses,74861845,74.00,19.50,of all cache refs
4.918606157,632622,,cache-references,61596806,61.00,,
4.918606157,6641342,,cpu-cycles,49568184,49.00,,
4.918606157,2044646,,instructions,62378620,62.00,0.31,insn per cycle
4.918606157,170997,,bus-cycles,63312644,63.00,,
4.918606157,16425975,,ref-cycles,76250319,75.00,,
5.019057966,332062,,branch-instructions,74710789,74.00,,
5.019057966,37274,,branch-misses,74447789,74.00,11.23,of all branches
5.019057966,107999,,cache-misses,74832639,74.00,16.47,of all cache refs
5.019057966,655777,,cache-references,64106982,63.00,,
5.019057966,8042368,,cpu-cycles,51402687,51.00,,
5.019057966,1811891,,instructions,63423754,63.00,0.23,insn per cycle
5.019057966,196928,,bus-cycles,62400815,62.00,,
5.019057966,17360596,,ref-cycles,74564292,74.00,,
5.119524027,403153,,branch-instructions,76526396,76.00,,
5.119524027,48317,,branch-misses,76420349,76.00,11.98,of all branches
5.119524027,155400,,cache-misses,75645331,75.00,21.44,of all cache refs
5.119524027,724916,,cache-references,61888669,61.00,,
5.119524027,6310908,,cpu-cycles,48799136,48.00,,
5.119524027,1744910,,instructions,61537569,61.00,0.28,insn per cycle
5.119524027,193776,,bus-cycles,62652941,62.00,,
5.119524027,19110634,,ref-cycles,75599060,75.00,,
5.219876254,478293,,branch-instructions,74349283,74.00,,
5.219876254,46852,,branch-misses,74399292,74.00,9.80,of all branches
5.219876254,176613,,cache-misses,74251977,73.00,25.31,of all cache refs
5.219876254,697897,,cache-references,63124233,62.00,,
5.219876254,6591192,,cpu-cycles,52157806,51.00,,
5.219876254,1754579,,instructions,64149517,63.00,0.27,insn per cycle
5.219876254,220378,,bus-cycles,63247018,63.00,,
